steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
28134,1.51,268,8,1.0,,,3,0.14385604858398438,17.647844076156616,,,,
28329,1.52,195,7,1.0,,,2,0.10324335098266602,17.76049542427063,,,,
28515,1.5,186,2,1.0,,,1,0.09966850280761719,17.867217540740967,,,,
28658,1.48,143,5,1.0,,,0,0.07901859283447266,17.95560598373413,,,,
28857,1.45,199,3,1.0,,,2,0.10285139083862305,18.06530261039734,,,,
28994,1.45,137,8,1.0,,,0,0.07176995277404785,18.1446475982666,,,,
29125,1.43,131,5,1.0,,,0,0.06972718238830566,18.222742319107056,,,,
29305,1.43,180,7,1.0,,,1,0.09366154670715332,18.325151681900024,,,,
29439,1.43,134,5,1.0,,,0,0.07377505302429199,18.404781341552734,,,,
29570,1.43,131,0,1.0,,,0,0.06689834594726562,18.481658935546875,,,,
29772,1.42,202,7,1.0,,,2,0.10537099838256836,18.593361616134644,,,,
29913,1.41,141,2,1.0,,,0,0.07564234733581543,18.676530122756958,,,,
30150,1.43,237,0,1.0,,,3,0.12476253509521484,18.810028791427612,,,,
30345,1.41,195,7,1.0,,,1,0.10229372978210449,18.921865224838257,,,,
30477,1.41,132,8,1.0,,,0,0.06685829162597656,18.996421337127686,,,,
30616,1.39,139,7,1.0,,,0,0.07492470741271973,19.079501390457153,,,,
30961,1.42,345,0,1.0,,,5,0.18387126922607422,19.27153968811035,,,,
31185,1.43,224,2,1.0,,,2,0.11747622489929199,19.396735429763794,,,,
31323,1.41,138,5,1.0,,,0,0.07183599472045898,19.47563076019287,,,,
31480,1.41,157,0,1.0,,,1,0.0802605152130127,19.56264328956604,,,,
31620,1.38,140,0,1.0,,,0,0.0865933895111084,19.658030033111572,,,,
31755,1.38,135,5,1.0,,,0,0.07283258438110352,19.740511178970337,,,,
31882,1.37,127,8,1.0,,,0,0.07016563415527344,19.817065477371216,,,,
32052,1.36,170,2,1.0,,,1,0.09000515937805176,19.912829637527466,,,,
32192,1.34,140,6,1.0,,,0,0.07628226280212402,19.996960163116455,,,,
32329,1.34,137,5,1.0,,,0,0.06919312477111816,20.075414180755615,,,,
32539,1.35,210,5,1.0,,,2,0.10765862464904785,20.190626621246338,,,,
